id2_nF10nT10nS_min1max1PAO0.0AOV0.3mf1000000.txt, compute_avg_ft_val: 6.7, compute_num_uniq_cultures: 1, 
id5_nF10nT10nS_min1max1PAO0.0AOV0.3mf1000000.txt, compute_avg_ft_val: 8.0, compute_num_uniq_cultures: 1, 
id1_nF10nT10nS_min1max1PAO0.0AOV0.3mf1000000.txt, compute_avg_ft_val: 6.4, compute_num_uniq_cultures: 1, 
id4_nF10nT10nS_min1max1PAO0.0AOV0.3mf1000000.txt, compute_avg_ft_val: 5.3, compute_num_uniq_cultures: 1, 
id3_nF10nT10nS_min1max1PAO0.0AOV0.3mf1000000.txt, compute_avg_ft_val: 6.1, compute_num_uniq_cultures: 1, 
id2_nF10nT10nS_min1max1PAO0.0AOV0.2mf1000000.txt, compute_avg_ft_val: 4.4, compute_num_uniq_cultures: 1, 
id5_nF10nT10nS_min1max1PAO0.0AOV0.2mf1000000.txt, compute_avg_ft_val: 4.4, compute_num_uniq_cultures: 1, 
id4_nF10nT10nS_min1max1PAO0.0AOV0.2mf1000000.txt, compute_avg_ft_val: 5.038, compute_num_uniq_cultures: 2, 
id1_nF10nT10nS_min1max1PAO0.0AOV0.2mf1000000.txt, compute_avg_ft_val: 6.8, compute_num_uniq_cultures: 1, 
id3_nF10nT10nS_min1max1PAO0.0AOV0.2mf1000000.txt, compute_avg_ft_val: 5.1, compute_num_uniq_cultures: 1, 
id2_nF15nT15nS_min1max1PAO0.5AOV0.8mf1000000.txt, compute_avg_ft_val: 15.0, compute_num_uniq_cultures: 1, 
id5_nF15nT15nS_min1max1PAO0.5AOV0.8mf1000000.txt, compute_avg_ft_val: 15.0, compute_num_uniq_cultures: 1, 
id1_nF15nT15nS_min1max1PAO0.5AOV0.8mf1000000.txt, compute_avg_ft_val: 1.0, compute_num_uniq_cultures: 1, 
id4_nF15nT15nS_min1max1PAO0.5AOV0.8mf1000000.txt, compute_avg_ft_val: 1.0, compute_num_uniq_cultures: 1, 
id3_nF15nT15nS_min1max1PAO0.5AOV0.8mf1000000.txt, compute_avg_ft_val: 1.0, compute_num_uniq_cultures: 1, 
id2_nF15nT15nS_min1max1PAO0.5AOV0.9mf1000000.txt, compute_avg_ft_val: 1.0, compute_num_uniq_cultures: 1, 
